id,artists,title,mix,label,genres,main_key,confidence,time1,change1,time2,change2,comments
4660390,"Mitomi Tokoto, Daishi Dance, Sarah Howells",Don't Leave Without Me feat. Sarah Howells,Mitomi Tokoto 2012 Remix,iCompilations,Progressive House,F# major,2,,,,,
4660409,Youngblood Brass Band,Cite the Line,Original Mix,Tru Thoughts,Hip-Hop / R&B,F minor,2,,,,,
4661608,Terahert,Trapped in a Dream,Original Mix,Yellow Sunshine Explosion,Psy-Trance,F# minor,2,,,,,
4664095,"Ryan KP, MoMan",Truth,Original Mix,Diventa Music,Electronica / Downtempo,F# major,2,,,,,Arabian mode
4665597,"D-Block, S-te-Fan",Twisted Mind Fantasy,Original Mix,Hard Dance Nation,Hard Dance,F minor,2,,,,,
4690755,Tommaso Giana,Krank,Original Mix,Essential Session,Electro House,E major,2,,,,,
4692133,Artimixx,All You Gotta Do,Instrumental,Muted Trax,House,G minor,2,,,,,Confusion with F minor is possible
4704294,"Alvaro Wade, Raul Aguilar",Yamba,Original Mix,Huambo Records,Tech House,F minor,2,,,,,
4710435,Alexander Meyson,Cruzer,Original Mix,Addicted2bass Records Deep,Progressive House,A# major,2,,,,,
4726263,"Trendsetter, Mark Holiday",Festival Music,Future of TRAP Mix,Trap Gold Records,Trap / Future Bass,E minor,2,,,,,
4733800,Jonathan Cowan,Mental Health,Original Mix,Blackflag Recordings,Tech House,A# minor,2,,,,,
4741346,Mr Kenyiro,Plagont,Original Mix,Synthebeat Records,Dubstep,C# minor,2,,,,,
4750550,Airvalue,Vibrations,Original Mix,Bassclash,Dubstep,X,0,,,,,
4753283,"Lu Doyle, SEE MORE, Jono Green",Fxxx The Rest,JONO GREEN REMIX,Wired Sound Studios,Electro House,C minor,2,,,,,
4756702,D. Cannons,Twerk Dat,Original Mix,Black Money Music Group,Hip-Hop / R&B,E minor,2,,,,,
4759312,"Eric Solomon, Michael Mind Project",Lottery,Michael Mind Project Edit,Track By Track,Electro House,C minor,2,,,,,
4763543,Cristhian Deep,1548,Original mix,Diamond Rec,Minimal,A major | A minor,1,,,,,Major or minor mode is not clear. Modally ambiguous.
4765342,Hotwire,Feel It,Original Mix,Next Level,Hip-Hop / R&B,A major,2,,,,,
4767556,"J.Mancera, Iker Kabe",My House,Iker Kabe Remix,Hands Up Records,Tech House,A minor,2,,,,,
4770235,"Kevin Coshner, Adrian LaMiniM",Syndicate,Original Mix,Hamburg Aufnahmen,Minimal,X,0,,,,,
4771754,Eddy WhiteStarr,Kladderradatsch,Original Mix,sorgenVIBES,Techno,F# minor | F# major,2,,,,,Major or minor mode discrimination is not clear. Modally ambiguous.
1446566,J.Rabbit,Too Much Sexy,Original Mix,Badman Digital,Dubstep,F major,1,,,,,Key changes.
4784473,Sinewinder,Arachnotron,Original Mix,Dead Famous Records,Psy-Trance,F# major,2,,,,,
4792796,"Jaxxon, John Christian",In The Moment Feat. Jemma Tweedie,John Christian Remix,Strictly Rhythm Music,Electro House,B major,2,,,,,
4793409,"Hector Fonseca, E-Thunder",Face,E-Thunder Remix,Audio4Play,Progressive House,F# minor,2,,,,,
4805277,Antent,Truth,VIP Trap Mix,Litovs Limited,Dubstep,G# minor | B major ,1,,,,,"It is not possible to differentiate relatives. Bimodal, melody B pentatonic, chords G# aeolian (i-bVII-bVI)"
2028917,Uomo Suono,Unilaterale,Original Mix,Media Records,Hard Dance,C major,2,,,,,There are many modulations inside track. Key changes.
4811158,Musumeci,Jitoku,Original Mix,Engrave LTD,Techno,F# major,2,,,,,
4820720,Monsieur Grandin,"Seven Doors feat. Nell Mess, KatCross",Original Mix,Banzai Lab,Hip-Hop / R&B,C minor,2,,,,,
4824309,Ernst Von Moser,Beautiful Life,Original Mix,House Park Records,Progressive House,D major,2,,,,,
4829270,Lukito,We Have Fun,Original Mix,StereoRoyal,Hip-Hop / R&B,D# major,1,,,,,
4834661,Devid Dega,Hungry Birds,Original Mix,The Triangle Records,Techno,F minor,1,,,,,
4838183,Whatshesaid,Music Makers,Original Mix,Get Physical Music,Deep House,F minor,2,,,,,
4848629,Los Amigos Invisibles,Bruja,Original Mix,Luaka Bop,Electronica / Downtempo,E minor,2,,,,,
4855328,"Yo Gotti, 2 Chainz",Cases,Original Mix,RCA Records Label,Hip-Hop / R&B,C# minor,2,,,,,
4857871,DJ Santa Klaus,A natale puoi,Original Mix,Extacy,House,A# major,2,,,,,
4870279,Chop Black,Aggressive,Original Mix,Stay Heated Ent,Hip-Hop / R&B,D# major,2,,,,,
4873800,Dreamdoktor,Dust to Life,Original Mix,Sub Generation Records,Dubstep,G# minor,2,,,,,
4878879,"Jaren, Andy Duguid",7even feat. Jaren,Radio Edit,VANDIT,Trance,E major,2,,,,,
4885376,Antony Reale,Thunder,Club Mix,Loop 'n' Steel Records,House,C# minor,2,,,,,
4887623,Manian,Hands Up Forever,Giorno's G! Remix,Zoo Digital,Hard Dance,E major | E minor,2,,,,,There are some fragments in E minor inside track. Modally ambiguous.
4887778,Oscar Cajeta,No Matter,Le Monde Mix,Ultrasonik,Deep House,G minor,2,,,,,
4906181,"Fluor feat Diaz, Indigo Pista",Kepkockak,Akusztik,Rebeat,Hip-Hop / R&B,D minor,2,,,,,
4906900,Curve Pusher,I Know,Original Mix,TurtleDog,Hard Dance,F minor,2,,,,,
4907717,Morlack,Thunder Banger,Original Mix,Breakbeat Paradise Recordings,Breaks,B minor,2,,,,,
4912830,Transerfing Project,Alive,Original Mix,Litovs Records,Breaks,C minor dorian,2,,,,,
4917696,Polyester The Saint,(Bonus) Late Night Dippin' (Dfunk Remix) (feat. Kurupt),Original Mix,Hellagood Productions,Hip-Hop / R&B,G# minor,2,,,,,
4918269,Kaarth,Apave,Original Mix,Diamantaires Records,Techno,D minor,1,,,,,
4920129,IMtek,The Number,Original Mix,Hard Impact Records,Hard Dance,F minor,2,,,,,
4937843,Pat Farrell,"Life's Too Short feat. John Anselm, Big Daddi",Extended Mix,Starhunter,Progressive House,G# minor | B major,1,,,,,"Differentiation between relatives is difficult. Bimodal, although clearly G#m."
4938098,"Boss Axis, Alle Farben",Challenger,Alle Farben Remix,Parquet Recordings,Deep House,D minor,1,,,,,"Key is not clear, it is something between D major, D minor and A minor"
4943671,"Jason Rivas, Muzzika Global",Elektro Bollywood,Full Vocal Mix,Playdagroove,Electro House,G# major,2,,,,,Indian mode in melody
4944953,"Figure, Zardonic",Are You Afraid of the Dark (feat. Lexi Norton) feat. Lexi Norton,Zardonic Remix,DOOM,Drum & Bass,G minor,2,,,,,
4946269,Mavrik,God Complex,Original Mix,LW Recordings,Hard Dance,F minor,2,,,,,
4970565,"Paris & Simo, Bright Lights, 3LAU, Manse",Escape feat. Bright Lights,Manse Remix,Revealed Recordings,Big Room,B major ,2,,,,,
4974176,"Lee4real, Miss Fenetic",4Netic,Original Mix,Yeah Boi Recordings,Hard Dance,F minor,2,,,,,
4975002,Hot Kase,Firefly,Original Mix,Tate Music Group,Hip-Hop / R&B,C# major,2,,,,,
4992440,"Jof Pryz, Stefano Vitch",Electrolik,Original Mix,Power Recording,Electro House,C# major,2,,,,,
4998705,BK,Playing With Knives,Original Mix,Total Hard Dance,Hard Dance,B minor,2,,,,,
5011176,"David Kinnard, Joy Marquez",Killer Tune,Joy Marquez Remix,76 Recordings,Tech House,X,0,,,,,
5031142,"EDU, Samrock, EDU, Samrock",Lift Up,Radio Edit,BassXpress Music,Electro House,C# major,2,,,,,
5038642,Zadar,A Stolen Glance,Original Mix,Suntheca Music,Electronica / Downtempo,G# minor,1,,,,,
5048299,Horny Andy,Like Jaws,Original Mix,Young NRG Productions,Breaks,E minor,2,,,,,
5054157,Excel,Sunshine In Paradise,Original Mix,Teach Yourself Techno,Trance,F major,2,,,,,
2104436,Phrenik,Rocksteady,Original Mix,Simplify Recordings,Dubstep,F minor,1,,,,,There are some fragments in F minor and fragments in C minor. Key changes.
5057312,Distances,Boring Chuck,Original Mix,Dubtronic,Electro House,G# minor,2,,,,,
5059176,Habitat,Around The Clock,Original Mix,Asbo Records,Drum & Bass,C# minor,2,,,,,
5060362,The Phoenix,My Vengeance,Original Mix,Absolution Digital,Hard Dance,X,0,,,,,
5066211,Matt Green,Feels Like,Original Mix,Base Corrupt,Dubstep,C minor,2,,,,,
5076754,Bigseuf,Inner Vision,Original Mix,Route 1 Audio,Dubstep,D major,1,,,,,
5092947,"B-Fairy, Hoyaa",Unexplored Valley,Hoyaa Remix,LW Recordings,Trance,E minor,2,,,,,
5095717,South Street Player,Stop Using People,That Girl Mix,Strictly Rhythm,House,F# major,2,,,,,
5106232,Togz DJ,Lost Contact,Original Mix,Desk Records,Hard Dance,F# minor,2,12:00:00 AM,G minor | G major,,,"From 1:25, key becomes something between G minor and G major"
5120148,"Promenade, Trupack",One More,Original Mix,BNC Express,Drum & Bass,C minor,2,,,,,
5123514,"Alexxander, Seal De Green",Isabelle,Seal De Green Remix,Housestars Deep,House,A# major,2,,,,,
5124113,Dubstep Hitz,Banjo Kazooie (Dubstep Remix),Original Mix,Dubstep Hitz,Dubstep,X,0,,,,,
5124850,Distances,Boring Chuck,Original Mix,Skyheels,Electro House,G# minor,2,,,,,
5133242,Midnight Conspiracy,The Shift,Original Mix,Ultra,Electro House,G minor,2,,,,,
5135485,J. Ramirez,Life System,Original Mix,EDM Compilations,Progressive House,F# minor,2,,,,,
5138597,Feeboy,Mellow,Original Mix,Disco Kicks,House,G minor,2,,,,,
5144599,Clement Bazin,Come to This,Original Mix,With Us Records,Breaks,D# major,2,,,,,
5148970,The Mole,Ode to Canoehead,Original Mix,New Kanada,Electronica / Downtempo,G# major,2,,,,,Mode is not totally clear
5152629,Bob Moses,Far From the Tree,Original Mix,Push Communications,Deep House,E minor,2,,,,,
5157102,Ian Betts,False Gods,Original Mix,Flux Delux,Trance,F# minor | A major,2,,,,,"In some fragments inside the track, key is A major. Bimodal."
5159908,The Funk Lab,Give It To Me,Original Mix,Funk Lab Records,Breaks,C# minor,2,,,,,
5175064,I.A. Bericochea,Na01,Original Mix,Moira Audio Recordings,Minimal,E minor,0,,,,,
5186642,Lite Door,Lean Out,Original Mix,Officina Sonora,Electronica / Downtempo,C minor,2,,,,,
5187049,Belladonna,Natural World,Original Mix,Suonaphone,House,A# minor,2,,,,,
5188713,Corner,The Bass Monster,Original Mix,Apache Records,Minimal,A# minor | A# major,1,,,,,Minor or major mode is not clear. Modally ambiguous.
5192554,Mechanical Pressure,Rukmini,Original Mix,Complex Textures,Dubstep,E minor,2,,,,,
5202489,"Jamie Fullick, Diction",Show Time,Diction Remix,Funk'n Deep Records,Techno,A# minor,1,,,,,
5207006,Bsharry,Demolition,Original Mix,Subtone Records,Electro House,A minor,2,,,,,
5207351,Andrea Natale,Yellow,Original Mix,Deltaa Tankers,Techno,C minor,1,,,,,
5211090,Wild SpeeD,Darktek,Original Mix,Wild SpeeD Records,Drum & Bass,F minor,2,,,,,
5215470,"Peter Gabriel, ElectroKingdom",Big Time feat. Peter Gabriel (VB Acoustic Mix) feat. Peter Gabriel,Original Mix,Bacci Bros. Records,House,G# minor,2,,,,,
5234073,Tomzn,Chorderitis,Original Mix,Park Recordings,Minimal,C# minor,2,,,,,
5234318,"Stan Seba, Jayson Butera",Hiddensee,Jayson Butera Remix,Elliptical Sun Recordings,Breaks,G major,2,,,,,
3027735,Hunted,Cycles,Original Mix,Stereofly Records,Psy-Trance,F minor,2,,,,,In some fragments key modulates to C minor. Key changes.
5245862,"Elaine Winter, Danny Fervent",More Than Love feat. Elaine Winter,Album Version,Mandala Beatz,Electronica / Downtempo,D# minor,2,,,,,
3074103,"AVENS, Jas Mace",Surrounding Reality feat. Jas Mace,Original Mix,Dooh! Records,Electronica / Downtempo,G major,2,,,,,There are modulations to E minor. Key changes.
5263861,Modestep,Bite The Hand,Original Mix,Polydor Ltd.,Dubstep,C# minor,2,,,,,
5272649,Tabu,Follow Me,Club Edit,Italo Rumble Digital,Deep House,B minor,2,,,,,
5279212,"Atila Echamende, Alex The Noise, Lukas Trunk",Fucking Party,Alex The Noise & Lukas Trunk Remix,Perfekt Records,Tech House,F# minor,2,,,,,
5287841,"JP Chronic, Allonymous, Supernova",Walk Men,Supernova Remix,Caballero Recordings,Funky / Groove / Jackin' House,A# major,2,,,,,
5296203,Zadar,A Stolen Glance,Original Mix,Giverny Music,Electronica / Downtempo,G# minor,2,,,,,
5299867,"L & L, Rim Geaper",Limp Dixx Dude,Original Mix,Hypnotic Records,Electronica / Downtempo,B major,2,,,,,
5299981,Cadenza (US),BassTings,Original Mix,DUBTRXX,Dubstep,G minor,1,,,,,
5309154,Brainbox,Indigo,Original Mix,Nettwerk,House,F minor,2,,,,,
5315287,"A.F.R, Dave Wincent",Thunder,Dave Wincent Remix,Aula Records,Techno,G# minor,1,,,,,
5315479,The Tailors,Remember This,Original Mix,96 Musique,Deep House,E minor,2,,,,,
5317673,Deztroyer,Dark Room,Original Mix,Dark Celebrate Recordings,Techno,D# minor,1,,,,,
5323380,Squarepusher x Z-MACHINES,Sad Robot Goes Funny,Original Mix,Warp Records,Electronica / Downtempo,C# minor,1,,,,,
5324261,The Prophet,H3Y!,2014 Album Edit,Scantraxx Recordz,Hard Dance,G minor,2,,,,,
5329278,"Zero Method, L 33",Biological Weapon,Original Mix,Straight Up!,Drum & Bass,F minor,2,,,,,
5330075,GroYen,Quietude,Original Mix,Pressure Point Records,Dubstep,X,0,,,,,
5338500,Ron Morelli,Shredder,Original Mix,Hospital Productions,Electronica / Downtempo,C# minor,2,,,,,
5344837,Spccmp,Surrender to the Night,Original Mix,Rogues Records,Hip-Hop / R&B,C# minor,2,,,,,
5351971,"Skauch, Dingaz",The Noise of Trumpets,Dingaz Remix,Neurotic Sound,Minimal,G minor,2,,,,,
5359592,"Jason Caesar, Goose Bumps, Paul Vinx",This Life,Paul Vinx Remix,Club Session,Progressive House,A# major,2,,,,,
5371595,Dubdeep,Sunday Evening,Original Mix,Qwick,Deep House,F# minor,2,,,,,
5374180,"Dave The Drummer, Marcello Perri, Ritzi Lee",From A Song,Ritzi Lee Remix,Elmart,Techno,X,0,,,,,
5380961,Patrick M,Bowie,Original Mix,House Of House,House,C minor,2,,,,,
5381987,"Klelight, Maverickz",Multiverse,Maverickz Remix,Recovery Tech,Tech House,X,0,,,,,
5382659,Cr3S,B1 - Acqua,Original Mix,Criminal Recordings,Tech House,A# major,0,,,,,
5392168,Salvatore Polizzi,Purest Meth,Original Mix,DoubSquare Records,Minimal,D# minor | D# major,1,,,,,Minor or major mode is not clear. Modally ambiguous.
5393783,Killer Weekend,Space Traveler,Original Mix,Mainstage Records,Psy-Trance,G# minor,2,,,,,
5403134,Mena43,Duao,Original Mix,System Recordings,Progressive House,F minor | Ab major,2,,,,,Bimodal.
5404020,Skeewiff,Man of Constant Sorrow,Original Mix,Jalapeno Records,Breaks,F minor,2,,,,,
5404068,"Jon Dark, Jon Dark, Julie Chance",Deep Enough,Chance & Dark Remix,My Haus,Deep House,A# minor,2,,,,,
5404644,Just A Mood,Dust,Original Mix,Innocent Music Limited,Minimal,X,0,,,,,
5411517,Robbie Muir,Reboot,Original Mix,Toolbox Recordings,Hard Dance,E minor,2,,,,,
5415462,DJ Enrico Fiorella,Kontrol,Original Mix,Atum Record,Minimal,F minor,2,,,,,
5419394,Manel Diaz,Dopamine,Original Mix,Turning Wheel Records,Minimal,F other,2,,,,,Locrian mode
5420676,Collective Sound Members,Forever Waiting,Original Mix,Latenight Records,Electronica / Downtempo,G# major,2,,,,,
5427061,Fred V & Grafix,Forest Fires feat. Etherwood,Original Mix,Hospital Records,Drum & Bass,A major,2,,,,,
5428785,Triii Force,Demonic Samurai,Original Mix,Quebolarecords,Drum & Bass,C minor,2,,,,,
5429242,"Michael Gidley, Damn Dan",Suspension,Original Mix,Pop Rox Muzik,Electro House,C# minor,2,,,,,
5441797,"Jarecki, BRK, Grubson",Antidotum,Original Mix,Step Records,Hip-Hop / R&B,F minor,2,,,,,
5443161,"Soummyo Biswas, Souvik.C",Teardrop,Original Mix,Adapted Records,Dubstep,F minor,2,,,,,
5456553,Strongbass,Prototype,Original Mix,Synthebeat Records,Breaks,C minor,2,,,,,
5458695,Sideshow & Bob,I Want Your Body,Original Mix,Three Dot House,Deep House,F minor,2,,,,,
5466977,"Deedrah, Skyfall",Reload,Skyfall Remix,Nano Records,Psy-Trance,E minor,2,,,,,
5467340,Flagman Djs,Lost In Music,Melody Is Good To Me Mix,Flagman,House,D# minor,2,,,,,
5476058,ASVRA,Ravers,Original Mix,White Mama Music,Drum & Bass,A minor,1,,,,,
5478004,"Clubsukkerz, Mad Loki, DJ Lalle",Airplane of Love feat. Chisandra,DJ Lalle Remix,Redlight-Media,House,A# minor,2,,,,,
5492171,DT,Impulse,Original Mix,Sub-Conscious,Dubstep,F minor,2,,,,,
5492384,Substep Infrabass,Apnea,Original Mix,Heavy Bassweight,Dubstep,B major,2,,,,,
3526880,Candy,Breeze,Original Mix,Znootpoch,Drum & Bass,C# minor,2,,,,,There are modulations to F# minor. Key changes.
5495991,Benjamin Takats,Something in My Mind,Album Mix,Affect Recordings,Techno,D# minor,2,,,,,
5497183,"Stereoliner, Brain Rock",Merry X Bass,Festival Anthem Edit,Workout Music Service,Dubstep,B major | G# minor,1,,,,,Key could also be G# minor. Bimodal.. Bimodal.
5497219,Genius Of Time,Tom Jam,Original Mix,Running Back,Deep House,D# minor,2,,,,,
5498352,Zareh Kan,Banger,Original Mix,Dark Smile Records,Minimal,F minor,2,,,,,
5536316,"Kaiza, Rune",Kaneda VIP,Original Mix,Melting Pot Records,Drum & Bass,C# other,1,,,,,"Locrian, tritone, other."
5545112,Candide,Lost in the Sun,Original Mix,Del Sol Recordings,Electronica / Downtempo,C major,2,,,,,
5547982,Kronotrope,Retinoblastoma Awareness,Original Mix,Educational Records,Progressive House,D# major,2,,,,,
5554987,Spike Theory,The Love Within Part II,Original Mix,Cirax Records,Trance,F minor | Ab major,1,,,,,"Bimodal, although clearly Fm."
5558264,Nanowave,Hypnotic Grooves,Original Mix,Grind Trax,Tech House,C minor,2,,,,,
5561072,Vynil Band,I Can Tell You Why,Extended Mix,T30,House,G# minor,2,,,,,
5568606,Capibara,Jordan,Original Mix,White Forest Records,Dubstep,C# minor,2,,,,,
5575647,Lyptikal,Scanners,Original Mix,Gun Audio,Drum & Bass,A# minor,2,,,,,
5580807,Slash,Where Are You Now,Original Mix,Greypost Audio,Drum & Bass,G minor,2,,,,,
5594806,"One, Brivi",Nothing On You,Original Mix,Emotive Dance Digital,Hard Dance,A# major,2,,,,,
5611816,Diamans,Elegance,Original Mix,Chillout Cafe,Electronica / Downtempo,Eb major | C minor,2,,,,,Bimodal.
5612854,Addex,Strong Devotion,Original Mix,Ready Mix Records,Deep House,C# minor,2,,,,,
5618695,Devil Dragon Tatoo,Electro Punk,Original Mix,SMW Unassigned Artists,Breaks,C minor,2,,,,,
5622199,Item,Meltdown,Original Mix,Greypost Audio,Drum & Bass,X,0,,,,,
5630800,"Changes, Spencer Hardwick",Executioner,Original Mix,Tangled Audio,Psy-Trance,B minor,2,,,,,
5635782,"Metro, Justice (UK)",Rokit9,Original Mix,Modern Urban Jazz,Drum & Bass,G# minor,0,,,,,
5653983,"einsauszwei, Helmut Dubnitzky, Jackspot",Air Run,Helmut Dubnitzky & Jackspot Remix,Brise Records,Deep House,D major,2,,,,,
5654170,Leser,Disclosure,Original Mix,Speedsound,Breaks,F# minor,2,,,,,
5667823,Wavolizer,The Difference,Original Mix,Workout Music Service,Hard Dance,A major | A minor,1,,,,,Major or minor mode is not clear. Modally ambiguous.
5669262,Razor Rekta,Loko-Motiv,Original Mix,Chestplate,Dubstep,F major | F minor,1,,,,,"Major or minor mode is not clear. Modally ambiguous, monotonal."
5672671,Erorped,Lysergic State,Original Mix,Toxic Recordings,Psy-Trance,B minor,2,,,,,
5687266,Serobliss,Sublimation,Original Mix,"Dirt, Lies & Audio Black",Dubstep,C# minor,2,,,,,
5693285,Daisy Chain,Armies,Original Mix,Escence Audio,Dubstep,F# minor,1,,,,,
5697805,Ben Benjamin,Temporary Aztec,Original Mix,Ghostly International,Electronica / Downtempo,A major,2,,,,,
3537560,Mikkim,Break The Chains,Instrumental,Iplug,Drum & Bass,A minor,2,,,,,There is a modulation to E minor and track ends in A major. Key changes
5723120,Frilla,Dance Down,Original Mix,Frill Beats Ltd,Deep House,F minor,1,,,,,
5728532,Anthony Brooklyn,Tessa's Groove,Original Mix,"Tomorrow Is Now, Kid!",Deep House,E minor,2,,,,,
5733037,Khono,Appologise,Original Mix,Swag Pussy,Dubstep,G major,1,,,,,
5734184,"Geezy Jones, Explicit",We Here Now (feat. Str8-Lace) (Explicit Mix),Explicit,Crooked Army Records,Hip-Hop / R&B,C minor,2,,,,,
5736132,"X-NoiZe, Seven Monkeys",Mental Note,Seven Monkeys Remix,Spin Twist Records,Psy-Trance,E major,2,,,,,
5739130,"ReOrder, Ian Standerwick, Skypatrol",Folding Your Universe,Original Mix,Future Sound of Egypt,Trance,B minor,2,,,,,
5742777,"Edu Yattah, Natascha Stern",Restless Love Featuring Natascha Stern,Original Mix,Stripped Recordings,Tech House,G# minor,2,,,,,
5769455,Asonat,Rather Interesting,Original Mix,N5MD Records,Electronica / Downtempo,G# major,2,,,,,
5795173,Nacim Ladj,Minimal Electroid,Original Mix,Berlin Aufnahmen,Minimal,F minor,2,,,,,
3831852,Suoy,Final Symphony,Original Mix,Monkey Dub Recording,Dubstep,F major,2,,,,,There are modulations to C# major and F minor. Key changes.
5813087,Drumatix,Liquid Dessert,Original Mix,EDM Records,Psy-Trance,E minor,2,,,,,
5816285,B S K,Party,Original Mix,Hardstyle Recordings,Hard Dance,A minor,1,,,,,
5821511,J Dovy,Dancing On My Track,Original Mix,Big Mamas House Compilations,Deep House,B minor,2,,,,,
5831818,"The Black Atlantic, Rampue",Fragile Meadow,Rampue Remix,Vordergrundmusik,Deep House,G# major,2,,,,,
5841117,STX,Barech,Original Mix,Zion Records,Techno,X,0,,,,,
5855468,Kosheen DJs,Waiting,Original Mix,Recovery Tech,Tech House,D# minor,2,,,,,
5866030,Voltrom,Purpur,Original Mix,Fire Music,Electronica / Downtempo,C# minor,2,,,,,
5874377,Headhunterz,A New Day,Original Mix,Origins,Hard Dance,F# minor,2,,,,,
5876668,"Alberto Feria, Andres DG",Nothing to Say,Original Mix,Syringe Records,Minimal,C minor,2,,,,,
5886473,Reprise Project,Restour,Again House Mix,Berry Parfait,Deep House,A# major mixolydian,2,,,,,"Mixolydian mode is present in harmony, and arabic mode is present in melody"
5888808,Flame,Come With Me,Original Mix,Lush Stuff,Drum & Bass,A# minor,2,,,,,
5903646,All Out,Electric Mesmerise,Original Mix,All Out Music,Breaks,F minor,1,,,,,
5905170,Tony Traxx,Her Shoes,Deep Fetish Mix,Berry Parfait,Deep House,D# minor | C# major ,1,,,,,"Polytonal, bimodal."
5922285,Uruz,Dimension Of The Mind,Original Mix,Northern Psylight Records,Psy-Trance,G minor,1,,,,,
5922688,"Niereich, Dig-It",Normalized Frequency,Dig-It Remix,Illegal Alien Records,Techno,C# minor,1,,,,,
5925664,Ezequiel Asencio,Aftermoon,Original Mix,Schizophrenic Digital Label,Tech House,C minor,2,,,,,
5943904,James Blake,Buzzard & Kestrel,Original Mix,Hessle Audio,Dubstep,G major,1,,,,,
5948622,Scatterbrain,The Awakening,Original Mix,Digital Psionics,Psy-Trance,D minor,2,,,,,
5955816,DDei&Estate,Bombaclot,Original Mix,Betty Beat Records,Electro House,F minor,2,,,,,
5956160,Wrexial,Downlifts,Original Mix,World Wake Records,Drum & Bass,C minor,2,,,,,
5971086,Jonny Calypso,The Cat Is a Dog,Original Mix,Deep,Deep House,D# major,2,,,,,
5980898,"Nick Corline House Work, Pi.Se, Sahry, Pi.Se",Funky House,Pi.se & Sahry Mix,Bfoolish Records,House,X,0,,,,,
5980991,"Souldeep Inc., Harry Dennis, Jerry C King",Grey Afternoon,Original Mix,Kingdom,House,D minor,2,,,,,
5986917,Peter Pearson,Soft Blue,Original Mix,Karmaworld,Electronica / Downtempo,G# major,2,,,,,
5996975,Decaville,Never Stop,Original Mix,Safari Music,Electro House,G minor,2,,,,,
5998113,The SmokeTonez,Lifetime Rave,Original Mix,Electro Dance Movement,Electro House,F# minor,2,,,,,
6002570,Dalem Osuno,Door's Secret,Original Mix,Officina Sonora,Deep House,F# minor,1,,,,,
6003575,Fritz Monath,Warm,Original Mix,H√∂rsignal Digital,Deep House,G major,2,,,,,
6011574,"Scalambrin, Sgarro",Oldest,Original Mix,ERIJO,Deep House,G minor,2,,,,,
6027087,"Ruben De Ronde, LTN",They Are Not You,LTN Remix,Statement!,Trance,F# major,2,,,,,
6039665,"N'Zeng, Madben",Dawn,Original Mix,Goldmin Music,Deep House,F# major,2,,,,,
6042784,"Voice of Dharma, Triscele",Red Planet,Triscele Remix,Euphoric Dance Traxx,Psy-Trance,F minor,2,,,,,
6051774,Scar,Call It What You Want,Original Mix,Dispatch Recordings,Drum & Bass,F minor,2,,,,,
6062914,David Cash,Alienation,Original Mix,Nu West World Records,Hip-Hop / R&B,C# minor,2,,,,,
6065388,The Vision,Gate Of War,Original Version,Dirty Workz,Hard Dance,G# major,2,,,,,
6067929,"Beat Herren, Beat Herren, Marcosis",Control,Remix,Vuuv Records,Psy-Trance,D minor,2,,,,,
6086331,Urselle,What´s Up,Original Mix,PMB Music,Electronica / Downtempo,G# major,2,,,,,
6087559,Gordon Truerock,Fail Safe,Original Mix,Cubic Records,Tech House,A# major,2,,,,,
4809086,"El Loco, Trancefeld",Ibiza,Trancefeld Remix,Music Is The Answer,Trance,A# minor,2,,,,,"Despite internal modulations, key is clearly A# minor. Key changes."
6105589,Kup,Feelings,Original Mix,Soundfield,Breaks,C# major ,2,,,,,
6107169,Electrique Theatre,Creation Of Your Own Mind,Original Mix,Grindhaus Records,Breaks,B minor,2,,,,,
6115356,"Steven Moeller, Stefan Jurrack",Change the Way,Stefan Jurrack Remix,Hotpicks Recordings (USA),Deep House,X,0,,,,,
6131590,DigitalPunk,Vari mu Control,Original Mix,Trilobit Records,Dubstep,F minor phrygian,2,,,,,
6141900,Funtcase,Make Our Day,Original Mix,420 Records,Dubstep,X,0,,,,,
6144221,Pano Manara,Speed Up,Original Mix,Flipside Recordings,Deep House,E minor,2,,,,,
6147973,Jay Vegas,Once Again,Original Mix,Muzik X Press,House,A# major,2,,,,,
6150686,GANDI,My War,Original Mix,Noz Recordings,Dubstep,D major,2,,,,,
6160319,Sun Set,All Night Long,Original Mix,WR1 Music,Deep House,A# major,2,,,,,
6161061,Unluck,Back To My Roots,Original Mix,Krad Records,Minimal,X,0,,,,,
6165907,"Ryan Starbuck, Finn",Belearica,Finn Sunset Remix,One Division,Trance,F# major,2,,,,,
6168356,Orizon,Are You Ready,Original Mix,Flash Slash,Electro House,B minor,2,,,,,
6180590,"1Shot, The Disciples",No Hero,The Disciples Remix,Yeah Boi Recordings,Drum & Bass,F minor phrygian,1,,,,,Frygian mode
6199830,Mattias Fridell,Bengal,Original Mix,Translucent,Techno,D# minor,2,,,,,
6204461,"Bass, Drum",Revolution,Drum & Bass,Rebeat,Drum & Bass,B other,1,,,,,
6217931,Johannes Huppertz,Lazy Jazz,Original Mix,Karma Sunset,Electronica / Downtempo,Bb major,2,,,,,There are fragments in both keys during the track. Complex harmony but clear tonal centre.
6218674,"Skyboy, Andrea Di Rocco, Frank, Alex Niggemann",A Space Walk With Ennio (feat. Frank),Alex Niggemann Remix,M.O.H.,Deep House,F minor,2,,,,,
6220367,Anton Stellz,Drop It,Original Mix,Proud Sound Records,Tech House,D major,2,,,,,
6220395,FNUK,Adulthood,Original Mix,Weekend Weapons,Electro House,A# major,2,,,,,
